"","X.1","source","X","Y","TreeID99","Status99","Notes99","DBH99","TreeID13","Status13","Notes13","DBH13","uid","dbh.delta"
"1180",1180,"Caffey Hill",504.69117784997,262.87011282671,NA,NA,NA,NA,2157,"L",NA,9,1190,NA
"1181",1181,"Caffey Hill",596.828187486693,90.1489254953942,NA,NA,NA,NA,2237,"L","Forked top",9,1191,NA
"1182",1182,"Caffey Hill",531.093360729289,284.477677028322,NA,NA,NA,NA,2177,"L",NA,10,1192,NA
"1183",1183,"Caffey Hill",567.428126076728,291.191344702914,NA,NA,NA,NA,2181,"L","Scarred",10,1193,NA
"1184",1184,"Caffey Hill",534.928155332653,188.449110917271,NA,NA,NA,NA,2215,"L",NA,10,1194,NA
"1185",1185,"Caffey Hill",-74.712829188416,-29.4292907604408,NA,NA,NA,NA,2023,"L",NA,10,1195,NA
"1186",1186,"Caffey Hill",536.996035656526,279.933470079457,NA,NA,NA,NA,2175,"L",NA,10,1196,NA
"1187",1187,"Caffey Hill",525.137456943372,257.132627380047,NA,NA,NA,NA,2162,"L",NA,10,1197,NA
"1188",1188,"Caffey Hill",-65.585333418136,21.437444820499,NA,NA,NA,NA,2029,"L",NA,10,1198,NA
"1189",1189,"Caffey Hill",553.172296447244,141.762514958878,NA,NA,NA,NA,2205,"L",NA,10,1199,NA
"1190",1190,"Caffey Hill",119.495926246875,-97.4595485850478,NA,NA,NA,NA,2089,"L",NA,10,1200,NA
"1191",1191,"Caffey Hill",470.645467905213,239.997953782748,NA,NA,NA,NA,2143,"L","Overtopped by #2142",10,1201,NA
"1192",1192,"Caffey Hill",497.578147459726,265.391089914644,NA,NA,NA,NA,2155,"L",NA,10,1202,NA
"1193",1193,"Caffey Hill",-82.7927882620092,-16.3925047446118,NA,NA,NA,NA,2026,"L",NA,10,1203,NA
"1194",1194,"Caffey Hill",626.661751473884,222.071192521164,NA,NA,NA,NA,2291,"L",NA,10,1204,NA
"1195",1195,"Caffey Hill",528.484470156903,211.800844272839,NA,NA,NA,NA,2227,"L",NA,11,1205,NA
"1196",1196,"Caffey Hill",602.578687087657,236.008192240594,NA,NA,NA,NA,2298,"L",NA,11,1206,NA
"1197",1197,"Caffey Hill",-40.7095688602811,157.421380387831,NA,NA,NA,NA,2050,"L",NA,11,1207,NA
"1198",1198,"Caffey Hill",72.9037195567599,166.86958283279,NA,NA,NA,NA,2070,"L",NA,11,1208,NA
"1199",1199,"Caffey Hill",-40.3289146360311,154.834035806988,NA,NA,NA,NA,2049,"L",NA,11,1209,NA
"1200",1200,"Caffey Hill",609.464385557032,307.485985382817,NA,NA,NA,NA,2306,"L",NA,11,1210,NA
"1201",1201,"Caffey Hill",-83.5736967756223,25.2334541285244,NA,NA,NA,NA,2030,"L",NA,11,1211,NA
"1202",1202,"Caffey Hill",-78.8871863822368,30.2830286578841,NA,NA,NA,NA,2031,"L",NA,11,1212,NA
"1203",1203,"Caffey Hill",612.655316467111,284.347910791194,NA,NA,NA,NA,2303,"L",NA,11,1213,NA
"1204",1204,"Caffey Hill",-82.9209679513026,-14.6202966460688,NA,NA,NA,NA,2027,"L",NA,12,1214,NA
"1205",1205,"Caffey Hill",660.443668680757,244.271074305348,NA,NA,NA,NA,2285,"L",NA,12,1215,NA
"1206",1206,"Caffey Hill",477.650488723197,243.086746578649,NA,NA,NA,NA,2144,"L",NA,12,1216,NA
"1207",1207,"Caffey Hill",-31.5874251794976,147.352382303543,NA,NA,NA,NA,2047,"L",NA,13,1217,NA
"1208",1208,"Caffey Hill",122.336491223105,157.714751736225,NA,NA,NA,NA,2066,"L",NA,14,1218,NA
"1209",1209,"Caffey Hill",124.84211322197,-126.598920873255,NA,NA,NA,NA,2088,"L",NA,22,1219,NA
"1210",1210,"Caffey Hill",580.895323437162,302.537546376813,NA,NA,NA,NA,2307,"L",NA,NA,1221,NA
